StartTime,EndTime,AreaID,UnitName,Load
2022-02-08T13:30+00:00Z,2022-02-08T13:45+00:00Z,10Y1001A1001A83F,MAW,73398
2022-02-08T13:45+00:00Z,2022-02-08T14:00+00:00Z,10Y1001A1001A83F,MAW,72795
2022-02-08T14:00+00:00Z,2022-02-08T14:15+00:00Z,10Y1001A1001A83F,MAW,72655
2022-02-08T14:15+00:00Z,2022-02-08T14:30+00:00Z,10Y1001A1001A83F,MAW,72645
2022-02-08T14:30+00:00Z,2022-02-08T14:45+00:00Z,10Y1001A1001A83F,MAW,72241
2022-02-08T14:45+00:00Z,2022-02-08T15:00+00:00Z,10Y1001A1001A83F,MAW,72012
2022-02-08T15:00+00:00Z,2022-02-08T15:15+00:00Z,10Y1001A1001A83F,MAW,71842
2022-02-08T15:15+00:00Z,2022-02-08T15:30+00:00Z,10Y1001A1001A83F,MAW,71931
2022-02-08T15:30+00:00Z,2022-02-08T15:45+00:00Z,10Y1001A1001A83F,MAW,72443
2022-02-08T15:45+00:00Z,2022-02-08T16:00+00:00Z,10Y1001A1001A83F,MAW,72780
2022-02-08T16:00+00:00Z,2022-02-08T16:15+00:00Z,10Y1001A1001A83F,MAW,72986
2022-02-08T16:15+00:00Z,2022-02-08T16:30+00:00Z,10Y1001A1001A83F,MAW,73812
2022-02-08T16:30+00:00Z,2022-02-08T16:45+00:00Z,10Y1001A1001A83F,MAW,74680
2022-02-08T16:45+00:00Z,2022-02-08T17:00+00:00Z,10Y1001A1001A83F,MAW,74702
2022-02-08T17:00+00:00Z,2022-02-08T17:15+00:00Z,10Y1001A1001A83F,MAW,74500
2022-02-08T17:15+00:00Z,2022-02-08T17:30+00:00Z,10Y1001A1001A83F,MAW,74169
2022-02-08T17:30+00:00Z,2022-02-08T17:45+00:00Z,10Y1001A1001A83F,MAW,74046
2022-02-08T17:45+00:00Z,2022-02-08T18:00+00:00Z,10Y1001A1001A83F,MAW,74299
2022-02-08T18:00+00:00Z,2022-02-08T18:15+00:00Z,10Y1001A1001A83F,MAW,73457
2022-02-08T18:15+00:00Z,2022-02-08T18:30+00:00Z,10Y1001A1001A83F,MAW,72939
2022-02-08T18:30+00:00Z,2022-02-08T18:45+00:00Z,10Y1001A1001A83F,MAW,72232
2022-02-08T18:45+00:00Z,2022-02-08T19:00+00:00Z,10Y1001A1001A83F,MAW,71085
2022-02-08T19:00+00:00Z,2022-02-08T19:15+00:00Z,10Y1001A1001A83F,MAW,70052
2022-02-08T19:15+00:00Z,2022-02-08T19:30+00:00Z,10Y1001A1001A83F,MAW,69089
2022-02-08T19:30+00:00Z,2022-02-08T19:45+00:00Z,10Y1001A1001A83F,MAW,68152
2022-02-08T19:45+00:00Z,2022-02-08T20:00+00:00Z,10Y1001A1001A83F,MAW,67141
2022-02-08T20:00+00:00Z,2022-02-08T20:15+00:00Z,10Y1001A1001A83F,MAW,66201
2022-02-08T20:15+00:00Z,2022-02-08T20:30+00:00Z,10Y1001A1001A83F,MAW,65310
2022-02-08T20:30+00:00Z,2022-02-08T20:45+00:00Z,10Y1001A1001A83F,MAW,64211
2022-02-08T20:45+00:00Z,2022-02-08T21:00+00:00Z,10Y1001A1001A83F,MAW,63856
2022-02-08T21:00+00:00Z,2022-02-08T21:15+00:00Z,10Y1001A1001A83F,MAW,62789
2022-02-08T21:15+00:00Z,2022-02-08T21:30+00:00Z,10Y1001A1001A83F,MAW,61736
