StartTime,EndTime,AreaID,UnitName,Load
2022-01-05T15:00+00:00Z,2022-01-05T16:00+00:00Z,10YPL-AREA-----S,MAW,24205
2022-01-05T16:00+00:00Z,2022-01-05T17:00+00:00Z,10YPL-AREA-----S,MAW,23697
2022-01-05T17:00+00:00Z,2022-01-05T18:00+00:00Z,10YPL-AREA-----S,MAW,23425
2022-01-05T18:00+00:00Z,2022-01-05T19:00+00:00Z,10YPL-AREA-----S,MAW,22866
2022-01-05T19:00+00:00Z,2022-01-05T20:00+00:00Z,10YPL-AREA-----S,MAW,21540
2022-01-05T20:00+00:00Z,2022-01-05T21:00+00:00Z,10YPL-AREA-----S,MAW,20089
2022-01-05T21:00+00:00Z,2022-01-05T22:00+00:00Z,10YPL-AREA-----S,MAW,18792
2022-01-05T22:00+00:00Z,2022-01-05T23:00+00:00Z,10YPL-AREA-----S,MAW,17750
2022-01-05T23:00+00:00Z,2022-01-06T00:00+00:00Z,10YPL-AREA-----S,MAW,16977
2022-01-06T00:00+00:00Z,2022-01-06T01:00+00:00Z,10YPL-AREA-----S,MAW,16561
2022-01-06T01:00+00:00Z,2022-01-06T02:00+00:00Z,10YPL-AREA-----S,MAW,16399
2022-01-06T02:00+00:00Z,2022-01-06T03:00+00:00Z,10YPL-AREA-----S,MAW,16401
2022-01-06T03:00+00:00Z,2022-01-06T04:00+00:00Z,10YPL-AREA-----S,MAW,16213
2022-01-06T04:00+00:00Z,2022-01-06T05:00+00:00Z,10YPL-AREA-----S,MAW,16250
2022-01-06T05:00+00:00Z,2022-01-06T06:00+00:00Z,10YPL-AREA-----S,MAW,16590
2022-01-06T06:00+00:00Z,2022-01-06T07:00+00:00Z,10YPL-AREA-----S,MAW,17087
2022-01-06T07:00+00:00Z,2022-01-06T08:00+00:00Z,10YPL-AREA-----S,MAW,18076
2022-01-06T08:00+00:00Z,2022-01-06T09:00+00:00Z,10YPL-AREA-----S,MAW,18799
2022-01-06T09:00+00:00Z,2022-01-06T10:00+00:00Z,10YPL-AREA-----S,MAW,19315
2022-01-06T10:00+00:00Z,2022-01-06T11:00+00:00Z,10YPL-AREA-----S,MAW,19658
2022-01-06T11:00+00:00Z,2022-01-06T12:00+00:00Z,10YPL-AREA-----S,MAW,19860
2022-01-06T12:00+00:00Z,2022-01-06T13:00+00:00Z,10YPL-AREA-----S,MAW,19875
2022-01-06T13:00+00:00Z,2022-01-06T14:00+00:00Z,10YPL-AREA-----S,MAW,19753
2022-01-06T14:00+00:00Z,2022-01-06T15:00+00:00Z,10YPL-AREA-----S,MAW,20402
2022-01-06T15:00+00:00Z,2022-01-06T16:00+00:00Z,10YPL-AREA-----S,MAW,20552
2022-01-06T16:00+00:00Z,2022-01-06T17:00+00:00Z,10YPL-AREA-----S,MAW,20465
2022-01-06T17:00+00:00Z,2022-01-06T18:00+00:00Z,10YPL-AREA-----S,MAW,20485
2022-01-06T18:00+00:00Z,2022-01-06T19:00+00:00Z,10YPL-AREA-----S,MAW,20226
2022-01-06T19:00+00:00Z,2022-01-06T20:00+00:00Z,10YPL-AREA-----S,MAW,19556
2022-01-06T20:00+00:00Z,2022-01-06T21:00+00:00Z,10YPL-AREA-----S,MAW,18884
2022-01-06T21:00+00:00Z,2022-01-06T22:00+00:00Z,10YPL-AREA-----S,MAW,17761
2022-01-06T22:00+00:00Z,2022-01-06T23:00+00:00Z,10YPL-AREA-----S,MAW,16997
2022-01-06T23:00+00:00Z,2022-01-07T00:00+00:00Z,10YPL-AREA-----S,MAW,16433
2022-01-07T00:00+00:00Z,2022-01-07T01:00+00:00Z,10YPL-AREA-----S,MAW,16186
2022-01-07T01:00+00:00Z,2022-01-07T02:00+00:00Z,10YPL-AREA-----S,MAW,16161
2022-01-07T02:00+00:00Z,2022-01-07T03:00+00:00Z,10YPL-AREA-----S,MAW,16425
2022-01-07T03:00+00:00Z,2022-01-07T04:00+00:00Z,10YPL-AREA-----S,MAW,17182
2022-01-07T04:00+00:00Z,2022-01-07T05:00+00:00Z,10YPL-AREA-----S,MAW,18906
2022-01-07T05:00+00:00Z,2022-01-07T06:00+00:00Z,10YPL-AREA-----S,MAW,20101
2022-01-07T06:00+00:00Z,2022-01-07T07:00+00:00Z,10YPL-AREA-----S,MAW,20909
2022-01-07T07:00+00:00Z,2022-01-07T08:00+00:00Z,10YPL-AREA-----S,MAW,21505
2022-01-07T08:00+00:00Z,2022-01-07T09:00+00:00Z,10YPL-AREA-----S,MAW,21346
2022-01-07T09:00+00:00Z,2022-01-07T10:00+00:00Z,10YPL-AREA-----S,MAW,21264
2022-01-07T10:00+00:00Z,2022-01-07T11:00+00:00Z,10YPL-AREA-----S,MAW,21228
2022-01-07T11:00+00:00Z,2022-01-07T12:00+00:00Z,10YPL-AREA-----S,MAW,21885
2022-01-07T12:00+00:00Z,2022-01-07T13:00+00:00Z,10YPL-AREA-----S,MAW,22107
2022-01-07T13:00+00:00Z,2022-01-07T14:00+00:00Z,10YPL-AREA-----S,MAW,22319
2022-01-07T14:00+00:00Z,2022-01-07T15:00+00:00Z,10YPL-AREA-----S,MAW,22930
2022-01-07T15:00+00:00Z,2022-01-07T16:00+00:00Z,10YPL-AREA-----S,MAW,23000
2022-01-07T16:00+00:00Z,2022-01-07T17:00+00:00Z,10YPL-AREA-----S,MAW,22792
2022-01-07T17:00+00:00Z,2022-01-07T18:00+00:00Z,10YPL-AREA-----S,MAW,22451
2022-01-07T18:00+00:00Z,2022-01-07T19:00+00:00Z,10YPL-AREA-----S,MAW,22022
2022-01-07T19:00+00:00Z,2022-01-07T20:00+00:00Z,10YPL-AREA-----S,MAW,20822
2022-01-07T20:00+00:00Z,2022-01-07T21:00+00:00Z,10YPL-AREA-----S,MAW,19960
2022-01-07T21:00+00:00Z,2022-01-07T22:00+00:00Z,10YPL-AREA-----S,MAW,18816
