StartTime,EndTime,AreaID,UnitName,Load
2022-01-04T10:30+00:00Z,2022-01-04T11:00+00:00Z,10Y1001A1001A92E,MAW,1152
2022-01-04T11:00+00:00Z,2022-01-04T11:30+00:00Z,10Y1001A1001A92E,MAW,1153
2022-01-04T11:30+00:00Z,2022-01-04T12:00+00:00Z,10Y1001A1001A92E,MAW,1164
2022-01-04T12:00+00:00Z,2022-01-04T12:30+00:00Z,10Y1001A1001A92E,MAW,1163
2022-01-04T12:30+00:00Z,2022-01-04T13:00+00:00Z,10Y1001A1001A92E,MAW,1172
2022-01-04T13:00+00:00Z,2022-01-04T13:30+00:00Z,10Y1001A1001A92E,MAW,1193
2022-01-04T13:30+00:00Z,2022-01-04T14:00+00:00Z,10Y1001A1001A92E,MAW,1200
2022-01-04T14:00+00:00Z,2022-01-04T14:30+00:00Z,10Y1001A1001A92E,MAW,1176
2022-01-04T14:30+00:00Z,2022-01-04T15:00+00:00Z,10Y1001A1001A92E,MAW,1164
2022-01-04T15:00+00:00Z,2022-01-04T15:30+00:00Z,10Y1001A1001A92E,MAW,1160
2022-01-04T15:30+00:00Z,2022-01-04T16:00+00:00Z,10Y1001A1001A92E,MAW,1175
2022-01-04T16:00+00:00Z,2022-01-04T16:30+00:00Z,10Y1001A1001A92E,MAW,1195
2022-01-04T16:30+00:00Z,2022-01-04T17:00+00:00Z,10Y1001A1001A92E,MAW,1229
2022-01-04T17:00+00:00Z,2022-01-04T17:30+00:00Z,10Y1001A1001A92E,MAW,1320
2022-01-04T17:30+00:00Z,2022-01-04T18:00+00:00Z,10Y1001A1001A92E,MAW,1402
2022-01-04T18:00+00:00Z,2022-01-04T18:30+00:00Z,10Y1001A1001A92E,MAW,1423
2022-01-04T19:30+00:00Z,2022-01-04T20:00+00:00Z,10Y1001A1001A92E,MAW,1255
2022-01-04T20:00+00:00Z,2022-01-04T20:30+00:00Z,10Y1001A1001A92E,MAW,1218
2022-01-04T20:30+00:00Z,2022-01-04T21:00+00:00Z,10Y1001A1001A92E,MAW,1165
2022-01-04T21:00+00:00Z,2022-01-04T21:30+00:00Z,10Y1001A1001A92E,MAW,1109
2022-01-04T21:30+00:00Z,2022-01-04T22:00+00:00Z,10Y1001A1001A92E,MAW,1071
2022-01-04T22:00+00:00Z,2022-01-04T22:30+00:00Z,10Y1001A1001A92E,MAW,1013
2022-01-04T22:30+00:00Z,2022-01-04T23:00+00:00Z,10Y1001A1001A92E,MAW,951
2022-01-04T23:00+00:00Z,2022-01-04T23:30+00:00Z,10Y1001A1001A92E,MAW,884
2022-01-04T23:30+00:00Z,2022-01-05T00:00+00:00Z,10Y1001A1001A92E,MAW,816
2022-01-05T00:00+00:00Z,2022-01-05T00:30+00:00Z,10Y1001A1001A92E,MAW,750
2022-01-05T00:30+00:00Z,2022-01-05T01:00+00:00Z,10Y1001A1001A92E,MAW,703
